Focal,Var,Importance,OOB,NumberBGCs
CMAun,EMT,98.3778355246546,0.233684210526316,19
CMAun,Tmin_at,82.9301671503893,0.233684210526316,19
CMAun,PPT_at,74.6776547430277,0.233684210526316,19
CMAun,Tmin_sp,67.4913077007364,0.233684210526316,19
CMAwh,EMT,33.7569971068659,0.0777777777777778,3
CMAwh,MCMT,31.435343726351,0.0777777777777778,3
CMAwh,Tmin_wt,24.9319986344191,0.0777777777777778,3
CMAwh,NFFD,19.8428541189315,0.0777777777777778,3
CMAwh,Tmax_sp,13.1051851595912,0.0777777777777778,3
CMAwh,DD_0,11.3823440968225,0.0777777777777778,3
CMXdm_OR,PPT_wt,130.552543346226,0.12697628458498,30
CMXdm_OR,MCMT,127.293861899367,0.12697628458498,30
CMXdm_OR,Tmin_wt,116.586879329153,0.12697628458498,30
CMXdm_OR,MWMT,103.159606013768,0.12697628458498,30
CMXdm_OR,MAP,103.096664217614,0.12697628458498,30
CMXdm_OR,AHM,102.817304065048,0.12697628458498,30
CMXmm_OR,MCMT,92.7456719050934,0.130060292850991,18
CMXmm_OR,DD_0,88.8214975896264,0.130060292850991,18
CMXmm_OR,NFFD_sp,62.344982776653,0.130060292850991,18
CMXmm_OR,Tmin_wt,57.4937560103728,0.130060292850991,18
CMXmm_OR,Tmin_sp,55.9757463642517,0.130060292850991,18
CMXmm_OR,PAS,55.6439373868601,0.130060292850991,18
CMXwm_OR,MCMT,69.6784448250289,0.137594799566631,13
CMXwm_OR,DD_0,68.9987681017326,0.137594799566631,13
CMXwm_OR,DD_0_sp,60.4700252922258,0.137594799566631,13
CMXwm_OR,Tmax,58.9512336182208,0.137594799566631,13
CMXwm_OR,Tmin_wt,44.0130002737657,0.137594799566631,13
CMXwm_OR,MWMT,41.5320244687144,0.137594799566631,13
CMXxm_CA,MCMT,52.3427461437189,0.122340425531915,12
CMXxm_CA,DD_0,49.3645974631702,0.122340425531915,12
CMXxm_CA,MAT,40.6807930686515,0.122340425531915,12
CMXxm_CA,PAS_sp,37.309449814346,0.122340425531915,12
CMXxm_CA,PAS,35.8785340982186,0.122340425531915,12
CMXxm_CA,NFFD_sp,34.5497561755337,0.122340425531915,12
CRFdh_CA,DD_0,37.5041678034166,0.0769230769230769,7
CRFdh_CA,DD_0_sp,30.8682036213276,0.0769230769230769,7
CRFdh_CA,DD18_sm,28.5298334968255,0.0769230769230769,7
CRFdh_CA,DD5_sm,28.1004645192187,0.0769230769230769,7
CRFdh_CA,MWMT,27.9062604180367,0.0769230769230769,7
CRFdh_CA,Tave_sm,27.2631679354142,0.0769230769230769,7
CVGdm_CA,PPT_sp,18.5630375384634,0.0453514739229025,7
CVGdm_CA,PPT_sm,17.8559344366808,0.0453514739229025,7
CVGdm_CA,DD_0,17.7369061914377,0.0453514739229025,7
CVGdm_CA,AHM,16.8408122908633,0.0453514739229025,7
CVGdm_CA,DD5,15.8807391894174,0.0453514739229025,7
CVGdm_CA,PPT,15.7779374189361,0.0453514739229025,7
CWFdm_OR,CMI,117.947768860283,0.117975783918038,24
CWFdm_OR,MCMT,109.930065465531,0.117975783918038,24
CWFdm_OR,PPT_wt,102.002716093912,0.117975783918038,24
CWFdm_OR,DD_0,91.4847144517783,0.117975783918038,24
CWFdm_OR,Tmin_sm,80.9836200732729,0.117975783918038,24
CWFdm_OR,PPT_sp,74.5925096815845,0.117975783918038,24
CWFds_CA,PPT_wt,89.9773157752334,0.125324434556915,20
CWFds_CA,DD_0,84.292108282219,0.125324434556915,20
CWFds_CA,CMI,78.2267116319564,0.125324434556915,20
CWFds_CA,MCMT,76.8368769048206,0.125324434556915,20
CWFds_CA,PPT,69.8741635906941,0.125324434556915,20
CWFds_CA,PPT_at,67.110846763334,0.125324434556915,20
CWFmm_OR,MSP,61.2425443634918,0.136837335749887,15
CWFmm_OR,DD_0_sp,59.0800494643302,0.136837335749887,15
CWFmm_OR,CMD,56.876422277753,0.136837335749887,15
CWFmm_OR,CMD_sm,56.3437445422897,0.136837335749887,15
CWFmm_OR,PPT_sm,55.999960455735,0.136837335749887,15
CWFmm_OR,SHM,55.1459077864271,0.136837335749887,15
CWFwm_OR,DD_0_sp,58.712425115898,0.116279069767442,13
CWFwm_OR,Tave_sp,54.879273399874,0.116279069767442,13
CWFwm_OR,CMD,51.2507110122453,0.116279069767442,13
CWFwm_OR,PPT,49.0412751459068,0.116279069767442,13
CWFwm_OR,PPT_wt,48.1405908713483,0.116279069767442,13
CWFwm_OR,PPT_sm,46.3676186485771,0.116279069767442,13
CWHdm,MCMT,39.9173038301348,0.204166666666667,8
CWHdm,EMT,38.6671533077926,0.204166666666667,8
CWHdm,PPT_at,35.7760489168003,0.204166666666667,8
CWHdm,Tmin_wt,35.375682672782,0.204166666666667,8
CWHdm,MAP,29.3046596123662,0.204166666666667,8
CWHdm,PPT_JAS,29.1978139689201,0.204166666666667,8
CWHdm_OC,DD_0,67.4254328746147,0.115384615384615,13
CWHdm_OC,CMDMax,66.3891023118701,0.115384615384615,13
CWHdm_OC,EXT,61.0086685736968,0.115384615384615,13
CWHdm_OC,DD_0_sp,60.1139821954328,0.115384615384615,13
CWHdm_OC,MCMT,57.1120972505894,0.115384615384615,13
CWHdm_OC,Tave,57.0142973586869,0.115384615384615,13
CWHdm_OR,CMDMax,117.772364099917,0.147506082725061,22
CWHdm_OR,DD_0,114.906288426706,0.147506082725061,22
CWHdm_OR,MCMT,114.775959134803,0.147506082725061,22
CWHdm_OR,Tave_sp,95.6303271856422,0.147506082725061,22
CWHdm_OR,DD_0_sp,80.6340643711324,0.147506082725061,22
CWHdm_OR,Tmin_wt,78.8741651747128,0.147506082725061,22
CWHdm_WA,CMDMax,121.141084444952,0.155873015873016,21
CWHdm_WA,MCMT,116.845332766535,0.155873015873016,21
CWHdm_WA,Tmin_wt,87.1069306047076,0.155873015873016,21
CWHdm_WA,Eref_sm,80.3595685444056,0.155873015873016,21
CWHdm_WA,PPT_JAS,78.8925822286888,0.155873015873016,21
CWHdm_WA,DD_0,78.0536643473645,0.155873015873016,21
CWHdm_WC,CMDMax,66.0584812565352,0.122,10
CWHdm_WC,DD_0,50.8323455049916,0.122,10
CWHdm_WC,MCMT,41.8516661101688,0.122,10
CWHdm_WC,Eref_sm,40.5880034933362,0.122,10
CWHdm_WC,bFFP,40.0996878917628,0.122,10
CWHdm_WC,EXT,39.762294257917,0.122,10
CWHds_WA,MCMT,108.354813206582,0.122638014079289,18
CWHds_WA,CMDMax,105.557109030946,0.122638014079289,18
CWHds_WA,DD_0,89.9991266877227,0.122638014079289,18
CWHds_WA,PPT_sm,86.0955912757563,0.122638014079289,18
CWHds_WA,PPT_sp,68.5698750614913,0.122638014079289,18
CWHds_WA,PAS_sp,67.1551931185552,0.122638014079289,18
CWHds1,PPT_at,69.8299829720811,0.177948717948718,13
CWHds1,DD_0,64.491706424049,0.177948717948718,13
CWHds1,Tmin_wt,57.4111294795137,0.177948717948718,13
CWHds1,PPT_wt,55.9700372908685,0.177948717948718,13
CWHds1,CMD_sp,53.5446394744803,0.177948717948718,13
CWHds1,EMT,52.186906024332,0.177948717948718,13
CWHds2,MCMT,45.3840926227399,0.162222222222222,9
CWHds2,CMDMax,42.1042586772297,0.162222222222222,9
CWHds2,PPT_wt,42.0659263445954,0.162222222222222,9
CWHds2,Tmax,32.4688799938601,0.162222222222222,9
CWHds2,PPT_at,32.0091935513444,0.162222222222222,9
CWHds2,PPT_sp,31.8044340761798,0.162222222222222,9
CWHmh_OR,DD_0,56.2303261362201,0.0731225296442688,7
CWHmh_OR,MWMT,37.2094214997395,0.0731225296442688,7
CWHmh_OR,MCMT,36.9105242343684,0.0731225296442688,7
CWHmh_OR,Eref_sm,32.967556796361,0.0731225296442688,7
CWHmh_OR,CMDMax,28.9458682212835,0.0731225296442688,7
CWHmh_OR,DD_0_sp,27.7354001754751,0.0731225296442688,7
CWHmm1,DD_0_sp,33.2923779630602,0.253897550111359,6
CWHmm1,Tave_sp,31.8186431965558,0.253897550111359,6
CWHmm1,CMDMax,28.8762645048574,0.253897550111359,6
CWHmm1,DD5_sp,28.7661585439891,0.253897550111359,6
CWHmm1,DD5,26.0087810911939,0.253897550111359,6
CWHmm1,Tmax_sp,23.9825020088169,0.253897550111359,6
CWHmm2,Tave_sp,36.8909120156291,0.220244716351502,6
CWHmm2,DD5_sp,33.1768016245958,0.220244716351502,6
CWHmm2,CMDMax,31.9035901498274,0.220244716351502,6
CWHmm2,DD5,29.3840230854962,0.220244716351502,6
CWHmm2,DD_0_sp,26.6117988417933,0.220244716351502,6
CWHmm2,CMD,26.0157111782801,0.220244716351502,6
CWHms_OR,MCMT,108.493335716018,0.149803921568627,17
CWHms_OR,CMDMax,104.565433981436,0.149803921568627,17
CWHms_OR,DD_0,82.3906228309149,0.149803921568627,17
CWHms_OR,PPT_sp,74.9789975356303,0.149803921568627,17
CWHms_OR,PPT_MJ,68.0231872686282,0.149803921568627,17
CWHms_OR,CMD.grow,67.7715757239447,0.149803921568627,17
CWHms_WA,MCMT,95.698323328362,0.139607843137255,17
CWHms_WA,PPT_MJ,78.2225345275666,0.139607843137255,17
CWHms_WA,PPT_sm,72.1548148176165,0.139607843137255,17
CWHms_WA,PPT_JAS,70.8258427882499,0.139607843137255,17
CWHms_WA,Tmin_wt,68.832679827034,0.139607843137255,17
CWHms_WA,CMD.grow,66.8598198016353,0.139607843137255,17
CWHms1,Tmin_wt,109.775546901221,0.204242424242424,22
CWHms1,EMT,102.695434867825,0.204242424242424,22
CWHms1,CMDMax,100.622700814111,0.204242424242424,22
CWHms1,Eref_sm,97.4262231088857,0.204242424242424,22
CWHms1,MCMT,90.4656329756337,0.204242424242424,22
CWHms1,PPT_JAS,84.9200640271252,0.204242424242424,22
CWHms2,PPT_sp,36.0551884965759,0.14,5
CWHms2,Tmax_sp,29.2927571006459,0.14,5
CWHms2,CMDMax,26.9309968559334,0.14,5
CWHms2,EMT,22.1936041540092,0.14,5
CWHms2,MCMT,19.9954964249023,0.14,5
CWHms2,Tmin_wt,18.9300799867577,0.14,5
CWHvh_WA,bFFP,32.4448068402892,0.0986666666666667,5
CWHvh_WA,FFP,31.5105789217232,0.0986666666666667,5
